"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes";"Sleep (hrs)";"Stress (1-10)";"Session Index"
"26";"2026-04-12 00:00:00";"Evening Workout";"1095";"Aerobics";"Rest Timer";"";"";"";"";"147";"";"";"7.1";"5.7";"3"
"26";"2026-04-12 00:00:00";"Evening Workout";"1095";"Aerobics";"3";"52.5";"7";"7.6";"";"";"";"";"7.1";"5.7";"3"
"26";"2026-04-12 00:00:00";"Evening Workout";"1095";"Aerobics";"Rest Timer";"";"";"";"";"150";"";"";"7.1";"5.7";"3"
"26";"2026-04-12 00:00:00";"Evening Workout";"1095";"Aerobics";"4";"52.5";"3";"8.6";"";"";"";"";"7.1";"5.7";"3"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Bench Press (Barbell)";"W";"60.0";"13";"";"";"";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Bench Press (Barbell)";"1";"100.0";"8";"7.4";"";"";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"105";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Bench Press (Barbell)";"2";"105.0";"6";"7.8";"";"";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"103";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Bench Press (Barbell)";"3";"112.5";"4";"8.3";"";"";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"108";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Bench Press (Barbell)";"4";"115.0";"6";"8.4";"";"";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Shoulder Press (Plate Loaded)";"W";"20.0";"14";"";"";"";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Shoulder Press (Plate Loaded)";"1";"30.0";"9";"7.4";"";"";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Shoulder Press (Plate Loaded)";"Rest Timer";"";"";"";"";"91";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Shoulder Press (Plate Loaded)";"2";"32.5";"5";"7.9";"";"";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Shoulder Press (Plate Loaded)";"Rest Timer";"";"";"";"";"102";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Shoulder Press (Plate Loaded)";"3";"32.5";"7";"8.4";"";"";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Shoulder Press (Plate Loaded)";"Rest Timer";"";"";"";"";"137";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Shoulder Press (Plate Loaded)";"4";"35.0";"5";"9.1";"";"";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Shoulder Press (Plate Loaded)";"Rest Timer";"";"";"";"";"140";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Shoulder Press (Plate Loaded)";"5";"35.0";"1";"8.8";"";"";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Incline Chest Fly (Dumbbell)";"W";"12.5";"13";"";"";"";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Incline Chest Fly (Dumbbell)";"1";"20.0";"10";"6.8";"";"";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Incline Chest Fly (Dumbbell)";"Rest Timer";"";"";"";"";"159";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Incline Chest Fly (Dumbbell)";"2";"20.0";"6";"7.2";"";"";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Incline Chest Fly (Dumbbell)";"Rest Timer";"";"";"";"";"156";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Incline Chest Fly (Dumbbell)";"3";"20.0";"7";"7.6";"";"";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Lateral Raise (Dumbbell)";"W";"7.5";"13";"";"";"";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Lateral Raise (Dumbbell)";"1";"15.0";"8";"7.0";"";"";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"151";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Lateral Raise (Dumbbell)";"2";"15.0";"7";"7.3";"";"";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"132";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Lateral Raise (Dumbbell)";"3";"15.0";"7";"7.9";"";"";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Triceps Extension (Cable)";"W";"27.5";"15";"";"";"";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Triceps Extension (Cable)";"1";"47.5";"8";"7.1";"";"";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Triceps Extension (Cable)";"Rest Timer";"";"";"";"";"111";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Triceps Extension (Cable)";"2";"50.0";"6";"7.5";"";"";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Triceps Extension (Cable)";"Rest Timer";"";"";"";"";"150";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Triceps Extension (Cable)";"3";"52.16308";"6";"7.9";"";"";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Shoulder Press (Machine)";"W";"22.5";"10";"";"";"";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Shoulder Press (Machine)";"1";"37.5";"8";"6.9";"";"";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Shoulder Press (Machine)";"Rest Timer";"";"";"";"";"113";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Shoulder Press (Machine)";"2";"37.5";"4";"7.4";"";"";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Shoulder Press (Machine)";"Rest Timer";"";"";"";"";"135";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Shoulder Press (Machine)";"3";"37.5";"5";"7.6";"";"";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Shoulder Press (Machine)";"Rest Timer";"";"";"";"";"150";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Shoulder Press (Machine)";"4";"37.5";"3";"8.3";"";"";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Shoulder Press (Machine)";"Rest Timer";"";"";"";"";"173";"";"";"6.9";"4.2";"4"
"27";"2026-04-15 00:00:00";"Day 1: Power Push (Heavy Chest & Shoulders)";"3932";"Shoulder Press (Machine)";"5";"37.5";"1";"8.4";"";"";"";"";"6.9";"4.2";"4"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Lat Pulldown (Cable)";"W";"32.5";"10";"";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Lat Pulldown (Cable)";"1";"52.5";"7";"7.4";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"160";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Lat Pulldown (Cable)";"2";"55.0";"7";"7.9";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"152";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Lat Pulldown (Cable)";"3";"60.0";"3";"8.1";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"143";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Lat Pulldown (Cable)";"4";"62.5";"1";"9.2";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Seated Row (Cable)";"W";"15.0";"11";"";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Seated Row (Cable)";"1";"25.0";"4";"6.9";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"102";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Seated Row (Cable)";"2";"25.0";"4";"7.2";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"110";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Seated Row (Cable)";"3";"25.0";"3";"8.0";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"177";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Seated Row (Cable)";"4";"25.0";"1";"8.0";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Reverse Fly (Cable)";"W";"32.5";"14";"";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Reverse Fly (Cable)";"1";"52.5";"9";"6.7";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Reverse Fly (Cable)";"Rest Timer";"";"";"";"";"143";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Reverse Fly (Cable)";"2";"52.5";"8";"7.2";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Reverse Fly (Cable)";"Rest Timer";"";"";"";"";"168";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Reverse Fly (Cable)";"3";"52.5";"7";"7.5";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Reverse Fly (Cable)";"Rest Timer";"";"";"";"";"100";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Reverse Fly (Cable)";"4";"52.5";"7";"8.4";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Bicep Curl (Machine)";"W";"17.5";"15";"";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Bicep Curl (Machine)";"1";"30.0";"7";"7.0";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Bicep Curl (Machine)";"Rest Timer";"";"";"";"";"122";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Bicep Curl (Machine)";"2";"30.0";"4";"7.4";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Bicep Curl (Machine)";"Rest Timer";"";"";"";"";"105";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Bicep Curl (Machine)";"3";"30.0";"3";"8.1";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Back Extension";"W";"27.5";"15";"";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Back Extension";"1";"47.5";"6";"6.6";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Back Extension";"Rest Timer";"";"";"";"";"113";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Back Extension";"2";"50.0";"8";"6.9";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Back Extension";"Rest Timer";"";"";"";"";"154";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Back Extension";"3";"52.5";"8";"7.3";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Shrug (Dumbbell)";"W";"17.5";"10";"";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Shrug (Dumbbell)";"1";"27.5";"9";"6.7";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Shrug (Dumbbell)";"Rest Timer";"";"";"";"";"118";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Shrug (Dumbbell)";"2";"27.5";"7";"7.3";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Shrug (Dumbbell)";"Rest Timer";"";"";"";"";"96";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Shrug (Dumbbell)";"3";"27.5";"6";"7.8";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Shrug (Dumbbell)";"Rest Timer";"";"";"";"";"132";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Shrug (Dumbbell)";"4";"27.5";"8";"8.5";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Back Cable Pull";"W";"27.5";"13";"";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Back Cable Pull";"1";"47.5";"10";"7.1";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Back Cable Pull";"Rest Timer";"";"";"";"";"153";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Back Cable Pull";"2";"47.5";"9";"7.6";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Back Cable Pull";"Rest Timer";"";"";"";"";"151";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Back Cable Pull";"3";"47.5";"7";"7.9";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Iso-Lateral Row (Machine)";"W";"27.5";"15";"";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Iso-Lateral Row (Machine)";"1";"42.5";"6";"6.5";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Iso-Lateral Row (Machine)";"Rest Timer";"";"";"";"";"143";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Iso-Lateral Row (Machine)";"2";"45.0";"7";"7.1";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Iso-Lateral Row (Machine)";"Rest Timer";"";"";"";"";"107";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Iso-Lateral Row (Machine)";"3";"47.5";"4";"7.1";"";"";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Iso-Lateral Row (Machine)";"Rest Timer";"";"";"";"";"179";"";"";"7.4";"4.5";"5"
"28";"2026-04-17 00:00:00";"Day 3: Power Pull (Heavy Back & Deadlifts)";"3544";"Iso-Lateral Row (Machine)";"4";"47.5";"4";"7.9";"";"";"";"";"7.4";"4.5";"5"
"29";"2026-04-20 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3699";"Squat (Smith Machine)";"W";"37.5";"12";"";"";"";"";"";"7.6";"5.6";"6"
"29";"2026-04-20 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3699";"Squat (Smith Machine)";"1";"65.0";"6";"7.2";"";"";"";"";"7.6";"5.6";"6"
"29";"2026-04-20 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3699";"Squat (Smith Machine)";"Rest Timer";"";"";"";"";"152";"";"";"7.6";"5.6";"6"
"29";"2026-04-20 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3699";"Squat (Smith Machine)";"2";"70.0";"6";"7.6";"";"";"";"";"7.6";"5.6";"6"
"29";"2026-04-20 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3699";"Squat (Smith Machine)";"Rest Timer";"";"";"";"";"151";"";"";"7.6";"5.6";"6"
"29";"2026-04-20 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3699";"Squat (Smith Machine)";"3";"72.5";"6";"8.2";"";"";"";"";"7.6";"5.6";"6"
"29";"2026-04-20 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3699";"Squat (Smith Machine)";"Rest Timer";"";"";"";"";"122";"";"";"7.6";"5.6";"6"
"29";"2026-04-20 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3699";"Squat (Smith Machine)";"4";"75.0";"7";"8.2";"";"";"";"";"7.6";"5.6";"6"
"29";"2026-04-20 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3699";"Squat (Smith Machine)";"Rest Timer";"";"";"";"";"154";"";"";"7.6";"5.6";"6"
"29";"2026-04-20 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3699";"Squat (Smith Machine)";"5";"80.0";"5";"9.1";"";"";"";"";"7.6";"5.6";"6"
"29";"2026-04-20 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3699";"Leg Press";"W";"70.0";"11";"";"";"";"";"";"7.6";"5.6";"6"
"29";"2026-04-20 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3699";"Leg Press";"1";"125.0";"4";"6.7";"";"";"";"";"7.6";"5.6";"6"
"29";"2026-04-20 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3699";"Leg Press";"Rest Timer";"";"";"";"";"145";"";"";"7.6";"5.6";"6"
"29";"2026-04-20 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3699";"Leg Press";"2";"125.0";"3";"7.1";"";"";"";"";"7.6";"5.6";"6"
"29";"2026-04-20 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3699";"Leg Press";"Rest Timer";"";"";"";"";"147";"";"";"7.6";"5.6";"6"
"29";"2026-04-20 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3699";"Leg Press";"3";"125.0";"3";"7.6";"";"";"";"";"7.6";"5.6";"6"
"29";"2026-04-20 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3699";"Leg Press";"Rest Timer";"";"";"";"";"106";"";"";"7.6";"5.6";"6"
"29";"2026-04-20 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3699";"Leg Press";"4";"125.0";"4";"8.2";"";"";"";"";"7.6";"5.6";"6"
"29";"2026-04-20 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3699";"Lying Leg Curl (Machine)";"W";"17.5";"12";"";"";"";"";"";"7.6";"5.6";"6"
"29";"2026-04-20 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3699";"Lying Leg Curl (Machine)";"1";"27.5";"10";"7.3";"";"";"";"";"7.6";"5.6";"6"
"29";"2026-04-20 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3699";"Lying Leg Curl (Machine)";"Rest Timer";"";"";"";"";"140";"";"";"7.6";"5.6";"6"
"29";"2026-04-20 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3699";"Lying Leg Curl (Machine)";"2";"27.5";"8";"7.8";"";"";"";"";"7.6";"5.6";"6"
"29";"2026-04-20 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3699";"Lying Leg Curl (Machine)";"Rest Timer";"";"";"";"";"155";"";"";"7.6";"5.6";"6"
"29";"2026-04-20 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3699";"Lying Leg Curl (Machine)";"3";"30.0";"7";"8.0";"";"";"";"";"7.6";"5.6";"6"
"29";"2026-04-20 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3699";"Lying Leg Curl (Machine)";"Rest Timer";"";"";"";"";"107";"";"";"7.6";"5.6";"6"
"29";"2026-04-20 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3699";"Lying Leg Curl (Machine)";"4";"30.0";"5";"9.1";"";"";"";"";"7.6";"5.6";"6"
"29";"2026-04-20 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3699";"Standing Calf Raise (Bodyweight)";"W";"32.5";"13";"";"";"";"";"";"7.6";"5.6";"6"
"29";"2026-04-20 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3699";"Standing Calf Raise (Bodyweight)";"1";"55.0";"10";"6.8";"";"";"";"";"7.6";"5.6";"6"
"29";"2026-04-20 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3699";"Standing Calf Raise (Bodyweight)";"Rest Timer";"";"";"";"";"133";"";"";"7.6";"5.6";"6"
"29";"2026-04-20 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3699";"Standing Calf Raise (Bodyweight)";"2";"55.0";"7";"7.1";"";"";"";"";"7.6";"5.6";"6"
"29";"2026-04-20 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3699";"Standing Calf Raise (Bodyweight)";"Rest Timer";"";"";"";"";"125";"";"";"7.6";"5.6";"6"
"29";"2026-04-20 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3699";"Standing Calf Raise (Bodyweight)";"3";"55.0";"8";"7.8";"";"";"";"";"7.6";"5.6";"6"
"29";"2026-04-20 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3699";"Lateral Raise (Cable)";"W";"7.5";"15";"";"";"";"";"";"7.6";"5.6";"6"
"29";"2026-04-20 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3699";"Lateral Raise (Cable)";"1";"12.5";"10";"6.5";"";"";"";"";"7.6";"5.6";"6"
"29";"2026-04-20 00:00:00";"Day 2: Power Legs (Awakening the Squat)";"3699";"Lateral Raise (Cable)";"Rest Timer";"";"";"";"";"112";"";"";"7.6";"5.6";"6"
